BasinID,dwnBasinID,Area_km2,Shape_Leng,ws2024tl,ws3024tl,ws4024tl,ws2028tl,ws3028tl,ws4028tl,ws2038tl,ws3038tl,ws4038tl,Shape_Le_1,Shape_Area,FacilityID,Latitude,Longitude,Formatted Address
3183,0,24850,1234000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),12.51625736,2.53810366,1113,36.89430708,127.6781275,"258 Sangdang-ri, Wonnam-myeon, Eumseong, Chungcheongbuk-do, South Korea"
4599,0,25685,1508000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),14.19113119,2.262419789,1114,23.24083,72.63734,"Suryanarayan society, 267/2, Sector 25, Gandhinagar, Gujarat 382025, India"
7484,0,6249,962000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),11.91555337,0.885300088,1115,55.94465999,-4.830859981,"3 Earnhill Ln, Greenock PA16 0EQ, UK"
7028,0,2448,320000,High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),3.917856046,0.332701082,1116,53.54107001,-2.138110009,"7303 Peel St, Chadderton, Oldham OL9 9LN, UK"
7484,0,6249,962000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),11.91555337,0.885300088,1117,55.94465999,-4.830859981,"3 Earnhill Ln, Greenock PA16 0EQ, UK"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1118,31.33467269,120.8837785,"8VMM+VG Kunshan, Suzhou, Jiangsu, China"
7036,0,2615,348000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),4.091214394,0.352146463,1119,53.20596998,-0.611199998,"694Q+9G Lincoln, UK"
6212,5980,14857,1056000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),10.31972149,1.419638025,1120,32.88325473,117.3020194,"V8M2+8R Yuhui District, Bengbu, Anhui, China"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1121,31.3016935,120.5810725,"China, Jiang Su Sheng, Su Zhou Shi, Gu Su Qu, å¹²å°†è¥¿è·¯1301-1å· é‚®æ”¿ç¼–ç : 215025"
5747,0,54179,2722000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),26.93390354,5.226256793,1122,32.34066591,119.4357745,"9 Zhou Zhuang Zhi He Lu, Han Jiang Qu, Yang Zhou Shi, Jiang Su Sheng, China, 225009"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1123,31.64917667,119.9122359,"JWX6+MV Wujin District, Changzhou, Jiangsu, China"
3568,0,2527,734000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),6.928823121,0.224929496,1124,24.63631625,118.2399293,"J6PR+C4J, Xiangyue Rd, Xiang An Qu, Xia Men Shi, Fu Jian Sheng, China, 361102"
6326,6310,96715,2616000,Low-medium (10-20%),Medium-high (20-40%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),24.82140422,8.757611467,1125,27.6604893,113.8746801,"MV6F+5V Shangli County, Pingxiang, Jiangxi, China"
5784,0,78968,2464000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),24.12771353,7.462968071,1126,31.64785583,118.4831318,"JFXM+3M4, Yutian Rd, Yu Shan Qu, Ma An Shan Shi, An Hui Sheng, China, 243071"
6326,6310,96715,2616000,Low-medium (10-20%),Medium-high (20-40%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),24.82140422,8.757611467,1127,27.67179967,113.8691359,"MVC9+PM Shangli County, Pingxiang, Jiangxi, China"
3568,0,2527,734000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),6.928823121,0.224929496,1128,24.64869162,118.2635451,"Fang Shan Nan Er Lu, Xiang An Qu, Xia Men Shi, Fu Jian Sheng, China, 361101"
3185,0,8267,764000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),7.625725168,0.830092703,1129,36.34913,127.38493,"589 Tanbang-dong, Seo-gu, Daejeon, South Korea"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1130,31.35379248,120.6217272,"China, Jiang Su Sheng, Su Zhou Shi, Xiang Cheng Qu, Qimen N Ave, é½é™†è·¯17-10å· é‚®æ”¿ç¼–ç : 215131"
6536,0,33871,1396000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),13.11359531,2.993709714,1131,22.62501161,114.2154948,"J6G8+25 Longgang, Shenzhen, Guangdong Province, China"
3264,0,1235,290000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),2.99686903,0.12304492,1132,35.66002067,139.3759788,"0064 191 Fujimachi, Hino, Tokyo 191-0064, Japan"
5879,0,60944,1866000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),17.74936502,5.517247821,1133,25.88309811,119.3469591,"V8MW+2CR, Minhou County, Fuzhou, Fujian, China, 350119"
5879,0,60944,1866000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),17.74936502,5.517247821,1134,25.88132165,119.3496397,"V8JX+GV Qingkouzhen, Minhou County, Fuzhou, Fujian, China"
3568,0,2527,734000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),6.928823121,0.224929496,1135,24.82221284,118.5076208,"RGC5+V2 Jinjiang, Quanzhou, Fujian, China"
5879,0,60944,1866000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),17.74936502,5.517247821,1136,26.07877,119.29688,"Flr 49 Bldg 1 Fu Pu Community, Fuzhou, é¼“æ¥¼åŒºç¦å·žå¸‚ China, 350005"
3256,0,7707,616000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),6.2468448,0.785082655,1137,37.52758824,139.868906,"3-chÅme-21 Mamiyashinmachikita, Aizuwakamatsu, Fukushima 965-0102, Japan"
3256,0,7707,616000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),6.2468448,0.785082655,1138,37.52469306,139.870681,"2-chÅme-ï¼—ï¼’-1 Mamiyashinmachikita, Aizuwakamatsu, Fukushima 965-0102, Japan"
3256,0,7707,616000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),6.2468448,0.785082655,1139,37.52455723,139.8725462,"1-chÅme-38 Mamiyashinmachikita, Aizuwakamatsu, Fukushima 965-0102, Japan"
3222,0,1523,1110000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),11.31980993,0.155043521,1140,37.04213,126.93381,"224-54 Hyeon-gok-ri, Cheongbuk-eup, Pyeongtaek, Gyeonggi-do, South Korea"
5784,0,78968,2464000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),24.12771353,7.462968071,1141,31.83238784,119.9399127,"China, Jiang Su Sheng, Chang Zhou Shi, Xin Bei Qu, æ²³æµ·è¥¿è·¯190å· é‚®æ”¿ç¼–ç : 213125"
8945,0,10558,744000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),8.831977742,1.417957936,1142,52.56667,-1.81667,"48 Jerrard Dr, The Royal Town of Sutton Coldfield, Birmingham, Sutton Coldfield B75 7TJ, UK"
6553,6400,30403,1478000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),15.41085037,3.233791918,1143,39.9075,116.39723,"W95W+3XQ, W Chang'an St, Dong Cheng Qu, Bei Jing Shi, China, 100051"
3424,0,27543,1288000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),13.4995247,2.97070978,1144,41.89022297,123.940303,"3-5 Fu Shun Lu Dong Duan, Shun Cheng Qu, Fu Shun Shi, Liao Ning Sheng, China, 113010"
6213,6019,13858,1166000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),11.31458644,1.291982634,1145,30.48446721,114.1897176,"F5MQ+QV Caidian District, Wuhan, Hubei, China"
3464,0,42256,1602000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),15.47285905,3.923241298,1146,29.4044415,120.1575479,"C535+Q2 Yiwu, Jinhua, Zhejiang, China"
3464,0,42256,1602000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),15.47285905,3.923241298,1147,29.4035716,120.1683236,"C539+MJP, Yiwu, Jinhua, Zhejiang, China, 322009"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1148,31.66833475,119.9064803,"MW94+8H Wujin District, Changzhou, Jiangsu, China"
6332,3438,52255,3066000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),30.98241354,5.250010089,1149,35.13171356,114.6678181,"4MJ9+M4 Changyuan, Xinxiang, Henan, China"
6245,0,71827,2612000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),26.25425013,7.083426523,1150,33.65204079,119.0529209,"China, Jiang Su Sheng, Huai An Shi, Huai Yin Qu, å«©æ±Ÿè·¯168å· é‚®æ”¿ç¼–ç : 223309"
3544,0,2946,548000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),5.431433365,0.293880356,1151,35.99977704,120.1581145,"X5X5+W6 Xin'an Residential District, Huangdao, Qingdao, Shandong, China"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1152,31.21173186,121.5995246,"2555 Jinke Rd, Pu Dong Xin Qu, Shang Hai Shi, China, 201203"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1153,31.08164316,121.6151474,"55 Lou Tai Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201318"
3467,0,5589,612000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),5.888849032,0.520116478,1154,29.48635492,120.9300034,"FWPJ+G2 Xinchang County, Shaoxing, Zhejiang, China"
3467,0,5589,612000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),5.888849032,0.520116478,1155,29.4878165,120.9275773,"China, Zhe Jiang Sheng, Shao Xing Shi, Xin Chang Xian, æ–°æ˜Œå¤§é“ä¸œè·¯496å· é‚®æ”¿ç¼–ç : 312599"
6326,6310,96715,2616000,Low-medium (10-20%),Medium-high (20-40%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),24.82140422,8.757611467,1156,25.83065633,113.0114355,"R2J6+7H Beihu District, Chenzhou, Hunan, China"
7083,0,73129,1912000,Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),21.77090172,8.954514199,1157,48.66869497,2.238829305,"M69Q+FG Nozay, France"
7083,0,73129,1912000,Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),21.77090172,8.954514199,1158,48.71443875,2.202328157,"27 Av. Augustin Fresnel, 91120 Palaiseau, France"
7015,0,1770,348000,Low-medium (10-20%),Low-medium (10-20%),Medium-high (20-40%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),4.442497679,0.246878171,1159,54.59728,-1.580170878,"1 Spring Rd, Newton Aycliffe DL5 6AJ, UK"
8843,8837,20467,1042000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),11.2290333,2.270079835,1160,42.9,23.78333,"WQ2M+28 Botevgrad, Bulgaria"
3498,0,12510,1760000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),16.49138806,1.098804314,1161,22.3897758,113.5142577,"9GQ7+WP Tangjiawanzhen, Xiangzhou, Zhuhai, Guangdong Province, China"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1162,31.1415158,120.6406744,"China, Jiang Su Sheng, Su Zhou Shi, Wu Jiang Qu, é«˜æ–°è·¯966å· é‚®æ”¿ç¼–ç : 215222"
6553,6400,30403,1478000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),15.41085037,3.233791918,1163,39.98511097,116.3047484,"X8M3+VWM, Haidian District, Beijing, China, 100086"
6553,6400,30403,1478000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),15.41085037,3.233791918,1164,39.99969132,116.3381059,"China, Bei Jing Shi, Hai Dian Qu, Wudaokou, åŒæ¸…è·¯å‰å…«å®¶138å· é‚®æ”¿ç¼–ç : 100190"
3520,0,5446,1268000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),13.20924446,0.569303378,1165,39.07956641,121.8723863,"3VHC+RX Dongjiagou Town, Jinzhou District, Dalian, Liaoning, China"
3520,0,5446,1268000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),13.20924446,0.569303378,1166,39.07653245,121.8795178,"3VGH+HCF, Hubeiyi St, Jin Zhou Qu, Da Lian Shi, Liao Ning Sheng, China, 116630"
3520,0,5446,1268000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),13.20924446,0.569303378,1167,39.07713201,121.8652907,"3VG8+RF2, Wanda Rd, Jin Zhou Qu, Da Lian Shi, Liao Ning Sheng, China, 116630"
7494,0,3052,438000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low (<10%),5.281201225,0.397910407,1168,51.52912414,-3.089710371,"55 Saffron Dr, St. Mellons, Cardiff CF3 0NH, UK"
7045,0,8139,664000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),8.135184578,1.076046142,1169,52.06800002,-0.734589994,"30 Maryland Rd, Tongwell, Milton Keynes MK15 8HN, UK"
7494,0,3052,438000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low (<10%),5.281201225,0.397910407,1170,51.53094001,-3.087990025,"Paramount House, Pascal Cl, St. Mellons, Cardiff CF3 0LW, UK"
7066,0,2280,290000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),3.444435646,0.295647023,1171,51.46721237,-2.111482464,"Unit R23, Langley Park, Langley Park Way, Chippenham SN15 1GE, UK"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1172,31.5388909,119.5713427,"GHQC+PF2, Liyang, Changzhou, Jiangsu, China, 213314"
5747,0,54179,2722000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),26.93390354,5.226256793,1173,31.82177917,121.6123012,"RJC6+PW Qidong, Nantong, Jiangsu, China"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1174,31.63221451,120.3979183,"55 Rongtong Rd, Xi Shan Qu, Wu Xi Shi, Jiang Su Sheng, China, 214192"
5747,0,54179,2722000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),26.93390354,5.226256793,1175,33.37098834,120.1612253,"95C6+99Q, Kaifang Blvd, Ting Hu Qu, Yan Cheng Shi, Jiang Su Sheng, China, 224000"
5922,5903,2031,388000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),3.703468794,0.187384769,1176,28.721554,115.9609143,"China, Jiang Xi Sheng, Nan Chang Shi, Qing Shan Hu Qu, é«˜æ–°å¤§é“1189å· é‚®æ”¿ç¼–ç : 330039"
3547,0,2444,808000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),8.055446815,0.232358001,1177,31.92316845,120.3086819,"1 Wenhua E Rd, Jiang Yin Shi, Wu Xi Shi, Jiang Su Sheng, China, 214434"
